السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,3,منطقة عسير,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متوسطة,1,17,5,12,37,32,5
2022,3,منطقة مكة المكرمة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,10,63,44,19,119,114,5
2022,3,منطقة مكة المكرمة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,كبيرة,2,590,313,277,671,650,21
2022,3,منطقة مكة المكرمة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,23,17,13,4,40,40,0
2022,3,منطقة مكة المكرمة,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متوسطة,8,430,214,216,600,577,23
2022,3,منطقة نجران,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,صغيرة,1,1,0,1,10,10,0
2022,3,منطقة نجران,صنع المنتجات الصيدلانية الأساسية والمستحضرات الصيدلانية,متناهية الصغر,2,1,0,1,7,7,0
2022,3,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,9,21,10,11,156,156,0
2022,3,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,15,2,2,0,33,33,0
2022,3,المنطقة الشرقية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1,49,49,0,88,88,0
2022,3,منطقة الباحة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,1,0,0,0,2,2,0
2022,3,منطقة الجوف,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,2,1,1,0,6,6,0
2022,3,منطقة الحدود الشمالية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,3,1,1,0,25,25,0
2022,3,منطقة الحدود الشمالية,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,4,0,0,0,13,13,0
2022,3,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,42,39,18,21,452,450,2
2022,3,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,كبيرة,2,154,41,113,615,614,1
2022,3,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,67,7,3,4,172,172,0
2022,3,منطقة الرياض,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,6,146,47,99,563,562,1
2022,3,منطقة القصيم,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,9,1,0,1,21,21,0
2022,3,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,2,2,0,2,20,20,0
2022,3,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,10,3,3,0,25,24,1
2022,3,منطقة المدينة المنورة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1,10,4,6,53,53,0
2022,3,منطقة تبوك,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,1,0,0,0,1,1,0
2022,3,منطقة جازان,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,1,0,0,0,7,7,0
2022,3,منطقة جازان,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,54,4,3,1,190,190,0
2022,3,منطقة حائل,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,2,0,0,0,14,14,0
2022,3,منطقة حائل,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,7,1,0,1,23,23,0
2022,3,منطقة عسير,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,2,0,0,0,23,23,0
2022,3,منطقة عسير,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,11,3,2,1,23,23,0
2022,3,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,صغيرة,10,34,14,20,159,158,1
2022,3,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,32,7,3,4,77,77,0
2022,3,منطقة مكة المكرمة,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متوسطة,1,10,7,3,42,42,0
2022,3,منطقة نجران,صُنع المنتجات الجلدية والمنتجات ذات الصلة,متناهية الصغر,3,0,0,0,4,4,0
2022,3,المنطقة الشرقية,صُنع الملبوسات,صغيرة,223,513,199,314,2079,1844,235
2022,3,المنطقة الشرقية,صُنع الملبوسات,كبيرة,1,72,4,68,191,188,3
2022,3,المنطقة الشرقية,صُنع الملبوسات,متناهية الصغر,2285,400,162,238,4741,4457,284
2022,3,المنطقة الشرقية,صُنع الملبوسات,متوسطة,11,302,94,208,647,644,3
2022,3,منطقة الباحة,صُنع الملبوسات,صغيرة,11,22,11,11,107,88,19
2022,3,منطقة الباحة,صُنع الملبوسات,متناهية الصغر,163,31,19,12,298,256,42
2022,3,منطقة الجوف,صُنع الملبوسات,صغيرة,13,18,13,5,87,77,10
2022,3,منطقة الجوف,صُنع الملبوسات,متناهية الصغر,295,37,19,18,600,559,41
2022,3,منطقة الحدود الشمالية,صُنع الملبوسات,صغيرة,4,8,3,5,23,15,8
2022,3,منطقة الحدود الشمالية,صُنع الملبوسات,متناهية الصغر,283,30,16,14,679,644,35
2022,3,منطقة الرياض,صُنع الملبوسات,صغيرة,421,1005,328,677,4127,3714,413
2022,3,منطقة الرياض,صُنع الملبوسات,كبيرة,6,873,135,738,1525,1490,35
2022,3,منطقة الرياض,صُنع الملبوسات,متناهية الصغر,3815,719,254,465,7869,7210,659
2022,3,منطقة الرياض,صُنع الملبوسات,متوسطة,25,533,156,377,1833,1644,189
2022,3,منطقة القصيم,صُنع الملبوسات,صغيرة,32,65,32,33,247,191,56
2022,3,منطقة القصيم,صُنع الملبوسات,متناهية الصغر,823,101,47,54,1701,1580,121
2022,3,منطقة القصيم,صُنع الملبوسات,متوسطة,4,95,65,30,243,243,0
2022,3,منطقة المدينة المنورة,صُنع الملبوسات,صغيرة,49,80,34,46,378,319,59
2022,3,منطقة المدينة المنورة,صُنع الملبوسات,متناهية الصغر,1050,144,67,77,2108,1862,246
2022,3,منطقة المدينة المنورة,صُنع الملبوسات,متوسطة,3,70,35,35,216,211,5
2022,3,منطقة تبوك,صُنع الملبوسات,صغيرة,25,36,14,22,210,198,12
2022,3,منطقة تبوك,صُنع الملبوسات,متناهية الصغر,813,80,41,39,2079,2035,44
2022,3,منطقة تبوك,صُنع الملبوسات,متوسطة,1,0,0,0,105,105,0
2022,3,منطقة جازان,صُنع الملبوسات,صغيرة,24,25,16,9,153,134,19
2022,3,منطقة جازان,صُنع الملبوسات,متناهية الصغر,635,54,26,28,1357,1244,113
2022,3,منطقة حائل,صُنع الملبوسات,صغيرة,23,30,4,26,180,169,11
2022,3,منطقة حائل,صُنع الملبوسات,متناهية الصغر,424,57,21,36,852,769,83
2022,3,منطقة حائل,صُنع الملبوسات,متوسطة,1,49,9,40,95,95,0
2022,3,منطقة عسير,صُنع الملبوسات,صغيرة,55,98,37,61,445,418,27
2022,3,منطقة عسير,صُنع الملبوسات,متناهية الصغر,1053,144,77,67,2119,1914,205
2022,3,منطقة عسير,صُنع الملبوسات,متوسطة,2,41,24,17,132,132,0
2022,3,منطقة مكة المكرمة,صُنع الملبوسات,صغيرة,204,486,172,314,1934,1748,186
2022,3,منطقة مكة المكرمة,صُنع الملبوسات,كبيرة,1,141,32,109,406,406,0
2022,3,منطقة مكة المكرمة,صُنع الملبوسات,متناهية الصغر,2938,516,215,301,6005,5445,560
2022,3,منطقة مكة المكرمة,صُنع الملبوسات,متوسطة,17,400,104,296,1094,1085,9
2022,3,منطقة نجران,صُنع الملبوسات,صغيرة,17,17,7,10,129,125,4
2022,3,منطقة نجران,صُنع الملبوسات,متناهية الصغر,416,37,11,26,934,863,71
2022,3,منطقة نجران,صُنع الملبوسات,متوسطة,1,18,0,18,42,42,0
2022,3,المنطقة الشرقية,صنع المعدات الكهربائية,صغيرة,56,299,215,84,844,841,3
2022,3,المنطقة الشرقية,صنع المعدات الكهربائية,كبيرة,6,1798,1749,49,1300,1296,4
2022,3,المنطقة الشرقية,صنع المعدات الكهربائية,متناهية الصغر,120,45,28,17,240,239,1
2022,3,المنطقة الشرقية,صنع المعدات الكهربائية,متوسطة,29,800,592,208,1944,1943,1
2022,3,منطقة الباحة,صنع المعدات الكهربائية,متناهية الصغر,5,0,0,0,10,10,0
2022,3,منطقة الجوف,صنع المعدات الكهربائية,صغيرة,1,1,1,0,5,5,0
2022,3,منطقة الجوف,صنع المعدات الكهربائية,متناهية الصغر,13,2,2,0,22,22,0
2022,3,منطقة الحدود الشمالية,صنع المعدات الكهربائية,متناهية الصغر,17,0,0,0,35,35,0
2022,3,منطقة الرياض,صنع المعدات الكهربائية,صغيرة,99,354,172,182,1578,1572,6
2022,3,منطقة الرياض,صنع المعدات الكهربائية,كبيرة,8,750,687,63,2086,2084,2
2022,3,منطقة الرياض,صنع المعدات الكهربائية,متناهية الصغر,158,47,27,20,345,344,1
2022,3,منطقة الرياض,صنع المعدات الكهربائية,متوسطة,57,1691,1069,622,4813,4802,11
2022,3,منطقة القصيم,صنع المعدات الكهربائية,صغيرة,9,38,24,14,154,154,0
2022,3,منطقة القصيم,صنع المعدات الكهربائية,متناهية الصغر,27,4,4,0,62,62,0
2022,3,منطقة القصيم,صنع المعدات الكهربائية,متوسطة,2,33,27,6,136,136,0
2022,3,منطقة المدينة المنورة,صنع المعدات الكهربائية,صغيرة,11,54,36,18,149,149,0
2022,3,منطقة المدينة المنورة,صنع المعدات الكهربائية,كبيرة,1,106,100,6,288,288,0
2022,3,منطقة المدينة المنورة,صنع المعدات الكهربائية,متناهية الصغر,40,6,4,2,76,76,0
2022,3,منطقة المدينة المنورة,صنع المعدات الكهربائية,متوسطة,2,63,34,29,245,245,0
2022,3,منطقة تبوك,صنع المعدات الكهربائية,صغيرة,1,0,0,0,7,7,0
2022,3,منطقة تبوك,صنع المعدات الكهربائية,متناهية الصغر,11,1,0,1,20,20,0
2022,3,منطقة جازان,صنع المعدات الكهربائية,صغيرة,1,0,0,0,6,6,0
2022,3,منطقة جازان,صنع المعدات الكهربائية,متناهية الصغر,26,3,2,1,67,67,0
2022,3,منطقة حائل,صنع المعدات الكهربائية,صغيرة,2,6,2,4,9,9,0
2022,3,منطقة حائل,صنع المعدات الكهربائية,متناهية الصغر,13,3,1,2,40,40,0
2022,3,منطقة حائل,صنع المعدات الكهربائية,متوسطة,1,33,11,22,93,93,0
2022,3,منطقة عسير,صنع المعدات الكهربائية,صغيرة,5,14,9,5,63,63,0
2022,3,منطقة عسير,صنع المعدات الكهربائية,متناهية الصغر,29,7,5,2,54,54,0
2022,3,منطقة عسير,صنع المعدات الكهربائية,متوسطة,1,12,5,7,46,45,1
2022,3,منطقة مكة المكرمة,صنع المعدات الكهربائية,صغيرة,46,177,107,70,712,709,3
2022,3,منطقة مكة المكرمة,صنع المعدات الكهربائية,كبيرة,2,301,281,20,848,846,2
2022,3,منطقة مكة المكرمة,صنع المعدات الكهربائية,متناهية الصغر,138,39,25,14,281,278,3
2022,3,منطقة مكة المكرمة,صنع المعدات الكهربائية,متوسطة,9,230,153,77,787,784,3
2022,3,منطقة نجران,صنع المعدات الكهربائية,صغيرة,2,8,6,2,31,31,0
2022,3,منطقة نجران,صنع المعدات الكهربائية,متناهية الصغر,8,5,1,4,13,13,0
2022,3,المنطقة الشرقية,صُنع المشروبات,صغيرة,20,80,39,41,323,323,0
2022,3,المنطقة الشرقية,صُنع المشروبات,كبيرة,4,586,389,197,1500,1499,1
2022,3,المنطقة الشرقية,صُنع المشروبات,متناهية الصغر,37,16,6,10,73,73,0
2022,3,المنطقة الشرقية,صُنع المشروبات,متوسطة,6,129,49,80,467,465,2
2022,3,منطقة الباحة,صُنع المشروبات,صغيرة,3,9,8,1,55,55,0
2022,3,منطقة الباحة,صُنع المشروبات,متناهية الصغر,3,0,0,0,5,5,0
2022,3,منطقة الباحة,صُنع المشروبات,متوسطة,2,54,10,44,190,190,0
2022,3,منطقة الجوف,صُنع المشروبات,صغيرة,2,4,0,4,14,14,0
2022,3,منطقة الجوف,صُنع المشروبات,متناهية الصغر,7,3,2,1,9,9,0
2022,3,منطقة الجوف,صُنع المشروبات,متوسطة,1,15,9,6,50,50,0
2022,3,منطقة الحدود الشمالية,صُنع المشروبات,صغيرة,1,2,2,0,12,12,0
2022,3,منطقة الحدود الشمالية,صُنع المشروبات,متناهية الصغر,1,1,0,1,0,0,0
2022,3,منطقة الرياض,صُنع المشروبات,صغيرة,43,241,113,128,597,597,0
2022,3,منطقة الرياض,صُنع المشروبات,كبيرة,12,1979,1440,539,4582,4572,10
2022,3,منطقة الرياض,صُنع المشروبات,متناهية الصغر,79,27,10,17,152,151,1
2022,3,منطقة الرياض,صُنع المشروبات,متوسطة,33,832,340,492,2711,2709,2
2022,3,منطقة القصيم,صُنع المشروبات,صغيرة,6,11,7,4,111,111,0
2022,3,منطقة القصيم,صُنع المشروبات,كبيرة,2,376,169,207,740,740,0
2022,3,منطقة القصيم,صُنع المشروبات,متناهية الصغر,18,4,3,1,27,27,0
2022,3,منطقة القصيم,صُنع المشروبات,متوسطة,4,131,47,84,383,383,0
2022,3,منطقة المدينة المنورة,صُنع المشروبات,صغيرة,12,62,39,23,257,256,1
2022,3,منطقة المدينة المنورة,صُنع المشروبات,متناهية الصغر,21,10,4,6,39,39,0
2022,3,منطقة المدينة المنورة,صُنع المشروبات,متوسطة,5,155,65,90,524,524,0
2022,3,منطقة تبوك,صُنع المشروبات,صغيرة,4,23,15,8,73,73,0
2022,3,منطقة تبوك,صُنع المشروبات,متناهية الصغر,18,5,3,2,38,38,0
2022,3,منطقة تبوك,صُنع المشروبات,متوسطة,2,75,44,31,152,152,0
2022,3,منطقة جازان,صُنع المشروبات,صغيرة,6,20,8,12,71,71,0
2022,3,منطقة جازان,صُنع المشروبات,كبيرة,2,118,68,50,413,413,0
2022,3,منطقة جازان,صُنع المشروبات,متناهية الصغر,20,3,1,2,47,47,0
2022,3,منطقة جازان,صُنع المشروبات,متوسطة,4,132,90,42,400,400,0
2022,3,منطقة حائل,صُنع المشروبات,صغيرة,6,30,15,15,102,101,1
2022,3,منطقة حائل,صُنع المشروبات,كبيرة,1,85,38,47,209,209,0
2022,3,منطقة حائل,صُنع المشروبات,متناهية الصغر,5,2,2,0,6,6,0
2022,3,منطقة عسير,صُنع المشروبات,صغيرة,12,31,23,8,181,181,0
2022,3,منطقة عسير,صُنع المشروبات,كبيرة,1,131,121,10,307,307,0
2022,3,منطقة عسير,صُنع المشروبات,متناهية الصغر,24,4,2,2,48,48,0
2022,3,منطقة عسير,صُنع المشروبات,متوسطة,2,54,32,22,124,124,0
2022,3,منطقة مكة المكرمة,صُنع المشروبات,صغيرة,39,147,76,71,605,604,1
2022,3,منطقة مكة المكرمة,صُنع المشروبات,كبيرة,7,1173,919,254,2346,2340,6
2022,3,منطقة مكة المكرمة,صُنع المشروبات,متناهية الصغر,106,32,18,14,207,206,1
2022,3,منطقة مكة المكرمة,صُنع المشروبات,متوسطة,22,548,299,249,1659,1655,4
2022,3,منطقة نجران,صُنع المشروبات,صغيرة,3,18,6,12,72,72,0
2022,3,منطقة نجران,صُنع المشروبات,متناهية الصغر,5,2,1,1,11,11,0
2022,3,منطقة نجران,صُنع المشروبات,متوسطة,1,85,65,20,123,123,0
2022,3,المنطقة الشرقية,صنع الفلزات القاعدية,صغيرة,98,488,325,163,1534,1534,0
2022,3,المنطقة الشرقية,صنع الفلزات القاعدية,كبيرة,17,2562,2376,186,4517,4517,0
2022,3,المنطقة الشرقية,صنع الفلزات القاعدية,متناهية الصغر,112,53,38,15,222,222,0
2022,3,المنطقة الشرقية,صنع الفلزات القاعدية,متوسطة,61,1974,1502,472,5043,5043,0
2022,3,منطقة الباحة,صنع الفلزات القاعدية,متناهية الصغر,11,3,3,0,19,19,0
2022,3,منطقة الجوف,صنع الفلزات القاعدية,صغيرة,2,0,0,0,12,12,0
2022,3,منطقة الجوف,صنع الفلزات القاعدية,متناهية الصغر,15,3,3,0,35,35,0
2022,3,منطقة الحدود الشمالية,صنع الفلزات القاعدية,متناهية الصغر,11,4,4,0,28,28,0
2022,3,منطقة الرياض,صنع الفلزات القاعدية,صغيرة,194,669,335,334,2844,2828,16
2022,3,منطقة الرياض,صنع الفلزات القاعدية,كبيرة,9,767,531,236,2433,2428,5
2022,3,منطقة الرياض,صنع الفلزات القاعدية,متناهية الصغر,351,99,57,42,755,753,2
2022,3,منطقة الرياض,صنع الفلزات القاعدية,متوسطة,57,1413,834,579,4778,4756,22
2022,3,منطقة القصيم,صنع الفلزات القاعدية,صغيرة,13,30,20,10,294,294,0
2022,3,منطقة القصيم,صنع الفلزات القاعدية,متناهية الصغر,75,8,4,4,168,166,2
2022,3,منطقة القصيم,صنع الفلزات القاعدية,متوسطة,4,47,32,15,252,252,0
2022,3,منطقة المدينة المنورة,صنع الفلزات القاعدية,صغيرة,12,24,19,5,143,142,1
2022,3,منطقة المدينة المنورة,صنع الفلزات القاعدية,متناهية الصغر,51,15,4,11,109,109,0
2022,3,منطقة المدينة المنورة,صنع الفلزات القاعدية,متوسطة,3,223,199,24,282,282,0
2022,3,منطقة تبوك,صنع الفلزات القاعدية,صغيرة,2,1,0,1,15,15,0
2022,3,منطقة تبوك,صنع الفلزات القاعدية,متناهية الصغر,12,3,2,1,22,22,0
2022,3,منطقة تبوك,صنع الفلزات القاعدية,متوسطة,2,44,18,26,137,137,0
2022,3,منطقة جازان,صنع الفلزات القاعدية,صغيرة,3,9,3,6,28,28,0
2022,3,منطقة جازان,صنع الفلزات القاعدية,كبيرة,1,150,150,0,115,115,0
2022,3,منطقة جازان,صنع الفلزات القاعدية,متناهية الصغر,35,2,1,1,63,63,0
2022,3,منطقة جازان,صنع الفلزات القاعدية,متوسطة,2,106,91,15,243,243,0
2022,3,منطقة حائل,صنع الفلزات القاعدية,صغيرة,3,3,2,1,22,22,0
2022,3,منطقة حائل,صنع الفلزات القاعدية,متناهية الصغر,35,3,2,1,82,82,0
2022,3,منطقة حائل,صنع الفلزات القاعدية,متوسطة,2,26,10,16,93,93,0
2022,3,منطقة عسير,صنع الفلزات القاعدية,صغيرة,17,45,36,9,183,183,0
2022,3,منطقة عسير,صنع الفلزات القاعدية,متناهية الصغر,68,12,8,4,139,139,0
2022,3,منطقة عسير,صنع الفلزات القاعدية,متوسطة,2,43,42,1,150,150,0
2022,3,منطقة مكة المكرمة,صنع الفلزات القاعدية,صغيرة,86,353,202,151,1217,1214,3
2022,3,منطقة مكة المكرمة,صنع الفلزات القاعدية,كبيرة,11,1233,847,386,2879,2877,2
2022,3,منطقة مكة المكرمة,صنع الفلزات القاعدية,متناهية الصغر,174,62,30,32,358,355,3
2022,3,منطقة مكة المكرمة,صنع الفلزات القاعدية,متوسطة,32,854,636,218,2703,2691,12
2022,3,منطقة نجران,صنع الفلزات القاعدية,صغيرة,3,0,0,0,24,24,0
2022,3,منطقة نجران,صنع الفلزات القاعدية,كبيرة,1,206,203,3,358,357,1
2022,3,منطقة نجران,صنع الفلزات القاعدية,متناهية الصغر,43,6,5,1,84,84,0
2022,3,منطقة نجران,صنع الفلزات القاعدية,متوسطة,1,30,16,14,111,111,0
2022,3,المنطقة الشرقية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,174,401,209,192,1953,1949,4
2022,3,المنطقة الشرقية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,كبيرة,1,59,59,0,238,238,0
2022,3,المنطقة الشرقية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,421,155,72,83,959,957,2
2022,3,المنطقة الشرقية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,14,327,204,123,1176,1174,2
2022,3,منطقة الباحة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,16,22,16,6,99,99,0
2022,3,منطقة الباحة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,79,16,9,7,168,167,1
2022,3,منطقة الجوف,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,12,14,9,5,89,89,0
2022,3,منطقة الجوف,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,79,12,9,3,166,165,1
2022,3,منطقة الحدود الشمالية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,3,4,3,1,16,16,0
2022,3,منطقة الحدود الشمالية,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,53,4,2,2,104,104,0
2022,3,منطقة الرياض,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,292,715,288,427,3169,3151,18
2022,3,منطقة الرياض,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,896,257,106,151,2064,2054,10
2022,3,منطقة الرياض,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,28,619,207,412,2134,2063,71
2022,3,منطقة القصيم,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,21,50,28,22,260,260,0
2022,3,منطقة القصيم,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,كبيرة,1,66,43,23,202,202,0
2022,3,منطقة القصيم,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,279,56,28,28,661,661,0
2022,3,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,25,66,42,24,229,229,0
2022,3,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,159,40,22,18,374,374,0
2022,3,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,1,9,7,2,50,50,0
2022,3,منطقة تبوك,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,15,17,9,8,88,88,0
2022,3,منطقة تبوك,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,85,11,4,7,194,194,0
2022,3,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,17,30,9,21,124,123,1
2022,3,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,194,31,18,13,472,471,1
2022,3,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,1,20,2,18,67,67,0
2022,3,منطقة حائل,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,12,31,15,16,122,121,1
2022,3,منطقة حائل,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,52,12,6,6,111,111,0
2022,3,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,36,72,46,26,345,344,1
2022,3,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,292,68,33,35,650,649,1
2022,3,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,1,13,6,7,44,44,0
2022,3,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,121,289,125,164,1257,1255,2
2022,3,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,كبيرة,2,203,170,33,577,577,0
2022,3,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,662,148,83,65,1482,1473,9
2022,3,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,12,279,174,105,848,840,8
2022,3,منطقة نجران,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,4,5,2,3,27,27,0
2022,3,منطقة نجران,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,82,10,6,4,183,183,0
2022,3,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,20,113,88,25,274,274,0
2022,3,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,52,26,18,8,74,73,1
2022,3,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متوسطة,5,173,112,61,361,359,2
2022,3,منطقة الباحة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,7,6,6,0,9,9,0
2022,3,منطقة الجوف,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,4,1,0,1,13,13,0
2022,3,منطقة الحدود الشمالية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,3,3,2,1,6,6,0
2022,3,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,25,92,59,33,329,329,0
2022,3,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,62,27,17,10,107,107,0
2022,3,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متوسطة,2,11,3,8,132,126,6
2022,3,منطقة القصيم,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,9,1,1,0,12,12,0
2022,3,منطقة المدينة المنورة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,3,17,15,2,22,22,0
2022,3,منطقة المدينة المنورة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,16,4,3,1,34,34,0
2022,3,منطقة تبوك,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,11,1,0,1,16,16,0
