السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,1,منطقة القصيم,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,2,10,9,1,101,95,6
2022,1,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,20,29,21,8,173,173,0
2022,1,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,139,44,22,22,294,294,0
2022,1,منطقة المدينة المنورة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,2,22,19,3,87,86,1
2022,1,منطقة تبوك,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,13,12,8,4,80,80,0
2022,1,منطقة تبوك,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,76,15,7,8,171,171,0
2022,1,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,15,29,16,13,129,128,1
2022,1,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,165,34,21,13,401,401,0
2022,1,منطقة جازان,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,1,22,2,20,54,54,0
2022,1,منطقة حائل,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,9,19,7,12,106,106,0
2022,1,منطقة حائل,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,50,7,5,2,115,115,0
2022,1,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,37,51,34,17,324,324,0
2022,1,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,251,54,31,23,569,568,1
2022,1,منطقة عسير,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,2,23,14,9,91,91,0
2022,1,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,109,244,104,140,1149,1135,14
2022,1,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,كبيرة,2,183,154,29,644,644,0
2022,1,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,577,138,78,60,1249,1241,8
2022,1,منطقة مكة المكرمة,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متوسطة,12,271,173,98,912,903,9
2022,1,منطقة نجران,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,صغيرة,5,5,4,1,40,40,0
2022,1,منطقة نجران,صُنع الخشب ومنتجات الخشب والفلين ، باستثناء الأثاث ، صُنع أصناف من القش ومواد الضفر,متناهية الصغر,71,12,8,4,152,152,0
2022,1,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,22,113,82,31,242,240,2
2022,1,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,كبيرة,1,0,0,0,394,394,0
2022,1,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,78,36,23,13,143,140,3
2022,1,المنطقة الشرقية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متوسطة,4,128,98,30,275,274,1
2022,1,منطقة الباحة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,1,3,3,0,5,5,0
2022,1,منطقة الباحة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,7,6,6,0,14,14,0
2022,1,منطقة الجوف,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,4,0,0,0,11,11,0
2022,1,منطقة الحدود الشمالية,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,5,0,0,0,11,11,0
2022,1,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,25,92,56,36,352,352,0
2022,1,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,83,32,17,15,155,155,0
2022,1,منطقة الرياض,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متوسطة,1,12,4,8,40,40,0
2022,1,منطقة القصيم,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,13,3,3,0,23,23,0
2022,1,منطقة المدينة المنورة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,5,11,8,3,36,36,0
2022,1,منطقة المدينة المنورة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,21,4,2,2,48,48,0
2022,1,منطقة تبوك,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,3,9,4,5,13,13,0
2022,1,منطقة تبوك,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,17,1,0,1,31,31,0
2022,1,منطقة جازان,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,5,8,7,1,52,52,0
2022,1,منطقة جازان,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,26,2,2,0,65,65,0
2022,1,منطقة حائل,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,1,1,0,1,7,7,0
2022,1,منطقة حائل,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,14,0,0,0,36,34,2
2022,1,منطقة عسير,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,4,5,4,1,25,25,0
2022,1,منطقة عسير,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,57,3,3,0,109,109,0
2022,1,منطقة مكة المكرمة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,صغيرة,31,66,38,28,250,235,15
2022,1,منطقة مكة المكرمة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,159,46,27,19,315,314,1
2022,1,منطقة مكة المكرمة,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متوسطة,2,53,39,14,75,72,3
2022,1,منطقة نجران,صنع الحواسيب والمنتجات الإلكترونية والبصرية,متناهية الصغر,11,1,0,1,25,25,0
2022,1,المنطقة الشرقية,صنع الأثاث,صغيرة,135,381,208,173,1649,1643,6
2022,1,المنطقة الشرقية,صنع الأثاث,كبيرة,3,246,155,91,813,811,2
2022,1,المنطقة الشرقية,صنع الأثاث,متناهية الصغر,492,133,76,57,1064,1063,1
2022,1,المنطقة الشرقية,صنع الأثاث,متوسطة,22,437,253,184,1623,1621,2
2022,1,منطقة الباحة,صنع الأثاث,صغيرة,9,16,12,4,69,69,0
2022,1,منطقة الباحة,صنع الأثاث,متناهية الصغر,56,10,8,2,115,115,0
2022,1,منطقة الجوف,صنع الأثاث,صغيرة,8,11,7,4,73,71,2
2022,1,منطقة الجوف,صنع الأثاث,متناهية الصغر,103,14,10,4,221,221,0
2022,1,منطقة الحدود الشمالية,صنع الأثاث,صغيرة,4,4,3,1,22,22,0
2022,1,منطقة الحدود الشمالية,صنع الأثاث,متناهية الصغر,70,20,13,7,171,171,0
2022,1,منطقة الرياض,صنع الأثاث,صغيرة,401,943,423,520,5093,5062,31
2022,1,منطقة الرياض,صنع الأثاث,كبيرة,9,756,386,370,2560,2554,6
2022,1,منطقة الرياض,صنع الأثاث,متناهية الصغر,1184,278,119,159,2756,2749,7
2022,1,منطقة الرياض,صنع الأثاث,متوسطة,57,1187,551,636,4151,4134,17
2022,1,منطقة القصيم,صنع الأثاث,صغيرة,39,54,28,26,535,533,2
2022,1,منطقة القصيم,صنع الأثاث,كبيرة,1,74,25,49,327,327,0
2022,1,منطقة القصيم,صنع الأثاث,متناهية الصغر,201,50,36,14,433,431,2
2022,1,منطقة القصيم,صنع الأثاث,متوسطة,7,108,77,31,440,440,0
2022,1,منطقة المدينة المنورة,صنع الأثاث,صغيرة,34,38,26,12,309,308,1
2022,1,منطقة المدينة المنورة,صنع الأثاث,متناهية الصغر,216,42,21,21,466,463,3
2022,1,منطقة المدينة المنورة,صنع الأثاث,متوسطة,1,16,13,3,52,52,0
2022,1,منطقة تبوك,صنع الأثاث,صغيرة,16,22,9,13,147,147,0
2022,1,منطقة تبوك,صنع الأثاث,متناهية الصغر,167,30,14,16,394,394,0
2022,1,منطقة جازان,صنع الأثاث,صغيرة,12,14,7,7,116,116,0
2022,1,منطقة جازان,صنع الأثاث,متناهية الصغر,242,33,16,17,557,555,2
2022,1,منطقة حائل,صنع الأثاث,صغيرة,19,20,13,7,182,181,1
2022,1,منطقة حائل,صنع الأثاث,متناهية الصغر,133,22,13,9,312,312,0
2022,1,منطقة حائل,صنع الأثاث,متوسطة,1,20,14,6,67,67,0
2022,1,منطقة عسير,صنع الأثاث,صغيرة,48,91,68,23,545,545,0
2022,1,منطقة عسير,صنع الأثاث,متناهية الصغر,418,73,47,26,905,905,0
2022,1,منطقة عسير,صنع الأثاث,متوسطة,1,21,11,10,43,43,0
2022,1,منطقة مكة المكرمة,صنع الأثاث,صغيرة,121,259,141,118,1388,1373,15
2022,1,منطقة مكة المكرمة,صنع الأثاث,كبيرة,1,79,55,24,320,319,1
2022,1,منطقة مكة المكرمة,صنع الأثاث,متناهية الصغر,598,128,73,55,1351,1344,7
2022,1,منطقة مكة المكرمة,صنع الأثاث,متوسطة,21,539,246,293,1947,1942,5
2022,1,منطقة نجران,صنع الأثاث,صغيرة,22,19,9,10,228,228,0
2022,1,منطقة نجران,صنع الأثاث,متناهية الصغر,105,19,2,17,241,241,0
2022,1,منطقة نجران,صنع الأثاث,متوسطة,1,20,10,10,91,91,0
2022,1,المنطقة الشرقية,صناعة معدات النقل الأخرى,صغيرة,5,26,19,7,91,91,0
2022,1,المنطقة الشرقية,صناعة معدات النقل الأخرى,كبيرة,3,2198,2157,41,885,884,1
2022,1,المنطقة الشرقية,صناعة معدات النقل الأخرى,متناهية الصغر,14,8,6,2,23,23,0
2022,1,المنطقة الشرقية,صناعة معدات النقل الأخرى,متوسطة,1,70,70,0,93,93,0
2022,1,منطقة الباحة,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,1,1,0
2022,1,منطقة الجوف,صناعة معدات النقل الأخرى,صغيرة,2,0,0,0,23,23,0
2022,1,منطقة الحدود الشمالية,صناعة معدات النقل الأخرى,متناهية الصغر,2,1,1,0,5,5,0
2022,1,منطقة الرياض,صناعة معدات النقل الأخرى,صغيرة,13,73,55,18,141,141,0
2022,1,منطقة الرياض,صناعة معدات النقل الأخرى,كبيرة,1,1074,1047,27,524,524,0
2022,1,منطقة الرياض,صناعة معدات النقل الأخرى,متناهية الصغر,80,25,13,12,178,178,0
2022,1,منطقة الرياض,صناعة معدات النقل الأخرى,متوسطة,7,441,364,77,455,455,0
2022,1,منطقة القصيم,صناعة معدات النقل الأخرى,متناهية الصغر,4,0,0,0,7,6,1
2022,1,منطقة المدينة المنورة,صناعة معدات النقل الأخرى,صغيرة,1,0,0,0,12,12,0
2022,1,منطقة المدينة المنورة,صناعة معدات النقل الأخرى,متناهية الصغر,6,2,1,1,8,8,0
2022,1,منطقة تبوك,صناعة معدات النقل الأخرى,متناهية الصغر,3,0,0,0,9,9,0
2022,1,منطقة جازان,صناعة معدات النقل الأخرى,صغيرة,2,6,5,1,28,28,0
2022,1,منطقة جازان,صناعة معدات النقل الأخرى,متناهية الصغر,6,1,0,1,16,16,0
2022,1,منطقة حائل,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,3,3,0
2022,1,منطقة عسير,صناعة معدات النقل الأخرى,متناهية الصغر,5,0,0,0,12,12,0
2022,1,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,صغيرة,7,29,21,8,78,77,1
2022,1,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,متناهية الصغر,32,7,6,1,55,54,1
2022,1,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,متوسطة,1,14,14,0,49,49,0
2022,1,منطقة نجران,صناعة معدات النقل الأخرى,صغيرة,2,3,0,3,17,17,0
2022,1,منطقة نجران,صناعة معدات النقل الأخرى,متناهية الصغر,4,0,0,0,6,4,2
2022,1,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,21,103,74,29,345,345,0
2022,1,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,2,341,338,3,470,470,0
2022,1,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,39,8,2,6,79,79,0
2022,1,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,12,397,332,65,908,907,1
2022,1,منطقة الجوف,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,2,2,0,8,8,0
2022,1,منطقة الجوف,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,8,0,0,0,16,16,0
2022,1,منطقة الحدود الشمالية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,1,0,0,0,2,2,0
2022,1,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,35,182,92,90,653,650,3
2022,1,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,2,266,80,186,1700,1692,8
2022,1,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,55,12,7,5,120,120,0
2022,1,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,6,103,45,58,374,371,3
2022,1,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,2,11,7,4,36,36,0
2022,1,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,1,105,86,19,262,262,0
2022,1,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,11,1,0,1,26,26,0
2022,1,منطقة المدينة المنورة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,3,3,0,16,16,0
2022,1,منطقة المدينة المنورة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,13,2,1,1,27,27,0
2022,1,منطقة تبوك,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,1,46,22,24,375,375,0
2022,1,منطقة تبوك,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,9,1,1,0,22,22,0
2022,1,منطقة جازان,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,3,14,2,12,33,33,0
2022,1,منطقة جازان,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,19,1,1,0,53,53,0
2022,1,منطقة حائل,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,9,1,1,0,23,23,0
2022,1,منطقة عسير,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,3,1,2,7,7,0
2022,1,منطقة عسير,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,11,3,3,0,28,28,0
2022,1,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,14,66,50,16,160,160,0
2022,1,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,38,7,4,3,94,94,0
2022,1,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,8,304,210,94,781,781,0
2022,1,منطقة نجران,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,2,0,0,0,16,16,0
2022,1,منطقة نجران,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,7,0,0,0,19,19,0
2022,1,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,72,500,423,77,973,970,3
2022,1,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,6,1352,1267,85,1872,1870,2
2022,1,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,70,45,35,10,109,107,2
2022,1,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,29,1511,1288,223,2106,2100,6
2022,1,منطقة الباحة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,2,1,0,1,7,7,0
2022,1,منطقة الجوف,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,3,0,0,0,3,3,0
2022,1,منطقة الحدود الشمالية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,4,0,0,0,12,12,0
2022,1,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,76,247,149,98,1133,1130,3
2022,1,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,3,158,85,73,751,750,1
2022,1,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,268,63,30,33,547,545,2
2022,1,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,17,674,423,251,1842,1836,6
2022,1,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,3,4,3,1,15,15,0
2022,1,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,31,1,0,1,53,53,0
2022,1,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,4,75,39,36,289,289,0
2022,1,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,6,23,15,8,65,65,0
2022,1,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,18,6,3,3,37,37,0
2022,1,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,2,25,24,1,104,104,0
2022,1,منطقة تبوك,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,5,0,0,0,16,16,0
2022,1,منطقة جازان,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,5,5,4,1,47,47,0
2022,1,منطقة جازان,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,20,1,0,1,48,48,0
2022,1,منطقة حائل,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,1,16,16,0,1,1,0
2022,1,منطقة حائل,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,11,1,1,0,28,28,0
2022,1,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,2,23,23,0,41,41,0
2022,1,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,15,5,3,2,38,38,0
2022,1,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,1,44,44,0,159,159,0
2022,1,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,31,117,61,56,428,427,1
2022,1,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,3,793,782,11,1614,1612,2
2022,1,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,89,32,16,16,173,172,1
2022,1,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,12,328,238,90,939,939,0
2022,1,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,1,0,0,0,6,6,0
2022,1,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,8,0,0,0,19,19,0
2022,1,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,1,1,0,1,54,54,0
2022,1,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,47,284,215,69,556,555,1
2022,1,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,1,6374,6371,3,459,459,0
2022,1,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,51,26,15,11,75,75,0
2022,1,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,4,191,170,21,163,162,1
2022,1,منطقة الباحة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,2,2,2,0,4,4,0
2022,1,منطقة الجوف,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,7,2,1,1,13,13,0
2022,1,منطقة الحدود الشمالية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,1,1,0,1,6,6,0
2022,1,منطقة الحدود الشمالية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,2,0,0,0,3,3,0
2022,1,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,56,273,176,97,600,599,1
2022,1,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,2,11167,10965,202,1587,1585,2
2022,1,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,86,64,42,22,156,156,0
2022,1,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,8,530,457,73,263,262,1
2022,1,منطقة القصيم,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,5,38,33,5,82,82,0
2022,1,منطقة القصيم,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,12,2,1,1,25,25,0
2022,1,منطقة المدينة المنورة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,2,32,32,0,20,20,0
2022,1,منطقة المدينة المنورة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,17,6,5,1,44,44,0
2022,1,منطقة تبوك,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,3,9,5,4,28,28,0
2022,1,منطقة تبوك,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,13,2,2,0,32,32,0
2022,1,منطقة جازان,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,6,18,12,6,74,73,1
2022,1,منطقة جازان,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,13,8,5,3,26,26,0
2022,1,منطقة حائل,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,2,3,1,2,17,17,0
2022,1,منطقة حائل,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,10,4,2,2,22,22,0
2022,1,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,8,50,39,11,50,50,0
2022,1,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,1,4659,4659,0,266,266,0
2022,1,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,15,3,3,0,27,27,0
2022,1,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,2,15,15,0,210,210,0
2022,1,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,30,184,132,52,443,441,2
2022,1,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,1,9454,9452,2,542,542,0
2022,1,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,55,36,19,17,91,91,0
2022,1,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,6,92,48,44,434,434,0
2022,1,منطقة نجران,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,2,15,10,5,27,19,8
2022,1,منطقة نجران,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,5,1,1,0,13,13,0
2022,1,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,3,22,18,4,13,13,0
2022,1,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,2,599,436,163,169,159,10
2022,1,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,4,2,2,1,1,0
2022,1,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,2,129,85,44,47,44,3
2022,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,4,67,53,14,17,16,1
2022,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,5,2407,1461,946,662,630,32
2022,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,24,22,9,13,15,15,0
2022,1,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,6,632,497,135,242,241,1
2022,1,منطقة المدينة المنورة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,2,0,0,0,3,3,0
2022,1,منطقة جازان,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,1,0,1,0,0,0
2022,1,منطقة عسير,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,0,0,0,3,3,0
2022,1,منطقة عسير,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,1,99,97,2,21,21,0
2022,1,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,5,59,36,23,29,27,2
