السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,2,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,68,696,329,367,328,305,23
2022,2,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,84,136,85,51,91,89,2
2022,2,منطقة القصيم,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,5,316,145,171,176,136,40
2022,2,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,70,732,376,356,264,215,49
2022,2,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,كبيرة,1,552,327,225,24,16,8
2022,2,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,150,282,170,112,121,112,9
2022,2,منطقة المدينة المنورة,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,8,441,256,185,249,227,22
2022,2,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,11,94,45,49,26,22,4
2022,2,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,37,90,59,31,18,18,0
2022,2,منطقة تبوك,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,1,70,61,9,155,154,1
2022,2,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,24,179,120,59,56,53,3
2022,2,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,63,100,69,31,54,53,1
2022,2,منطقة جازان,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,3,95,31,64,94,89,5
2022,2,منطقة حائل,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,20,234,93,141,58,54,4
2022,2,منطقة حائل,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,66,95,64,31,69,68,1
2022,2,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,57,412,203,209,337,308,29
2022,2,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,103,210,156,54,62,58,4
2022,2,منطقة عسير,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,2,80,45,35,40,39,1
2022,2,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,235,2115,751,1364,1226,942,284
2022,2,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,393,559,243,316,370,325,45
2022,2,منطقة مكة المكرمة,أنشطة العمل الاجتماعي، دون إقامة,متوسطة,22,1289,698,591,898,806,92
2022,2,منطقة نجران,أنشطة العمل الاجتماعي، دون إقامة,صغيرة,7,43,23,20,76,76,0
2022,2,منطقة نجران,أنشطة العمل الاجتماعي، دون إقامة,متناهية الصغر,34,50,32,18,42,42,0
2022,2,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,84,539,338,201,741,736,5
2022,2,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,2,712,433,279,143,129,14
2022,2,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,196,139,86,53,324,317,7
2022,2,المنطقة الشرقية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,26,1283,827,456,1112,1094,18
2022,2,منطقة الباحة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1,6,3,3,15,15,0
2022,2,منطقة الباحة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,9,3,2,1,15,15,0
2022,2,منطقة الجوف,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,9,4,2,2,16,16,0
2022,2,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,3,1,0,1,62,62,0
2022,2,منطقة الحدود الشمالية,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,7,4,0,4,17,17,0
2022,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,186,1525,968,557,1399,1345,54
2022,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,7,7446,5548,1898,697,678,19
2022,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,434,419,269,150,580,567,13
2022,2,منطقة الرياض,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,39,2624,1791,833,1519,1422,97
2022,2,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,3,39,39,0,14,14,0
2022,2,منطقة القصيم,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,25,7,6,1,54,54,0
2022,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,6,30,25,5,41,41,0
2022,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,45,30,18,12,85,81,4
2022,2,منطقة المدينة المنورة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,1,62,48,14,53,53,0
2022,2,منطقة تبوك,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,18,4,2,2,37,37,0
2022,2,منطقة جازان,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,2,11,11,0,7,7,0
2022,2,منطقة جازان,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,18,1,1,0,46,46,0
2022,2,منطقة حائل,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,4,21,15,6,9,9,0
2022,2,منطقة حائل,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,22,3,2,1,59,59,0
2022,2,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,8,58,23,35,86,86,0
2022,2,منطقة عسير,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,23,11,6,5,44,44,0
2022,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,137,757,455,302,1319,1273,46
2022,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,كبيرة,3,11925,10236,1689,420,419,1
2022,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,335,202,124,78,619,598,21
2022,2,منطقة مكة المكرمة,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متوسطة,20,1019,676,343,787,776,11
2022,2,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,صغيرة,1,2,0,2,4,4,0
2022,2,منطقة نجران,أنشطة الخدمات المالية ، فيما عدا تمويل التأمين وصناديق المعاشات,متناهية الصغر,15,3,2,1,36,36,0
2022,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,صغيرة,723,1476,407,1069,5977,4299,1678
2022,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,كبيرة,1,284,131,153,2219,2219,0
2022,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,5713,1331,527,804,12140,11030,1110
2022,2,المنطقة الشرقية,أنشطة الخدمات الشخصية الأخرى,متوسطة,16,381,136,245,1229,1180,49
2022,2,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,صغيرة,15,17,11,6,90,85,5
2022,2,منطقة الباحة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,403,73,49,24,809,769,40
2022,2,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,صغيرة,44,55,32,23,352,322,30
2022,2,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,705,113,56,57,1432,1326,106
2022,2,منطقة الجوف,أنشطة الخدمات الشخصية الأخرى,متوسطة,2,16,12,4,107,106,1
2022,2,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,صغيرة,25,34,10,24,203,150,53
2022,2,منطقة الحدود الشمالية,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,545,75,37,38,1247,1187,60
2022,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,صغيرة,1308,2952,699,2253,11303,7998,3305
2022,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,كبيرة,5,2315,1485,830,1519,1064,455
2022,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,9157,2188,780,1408,19141,16997,2144
2022,2,منطقة الرياض,أنشطة الخدمات الشخصية الأخرى,متوسطة,43,820,183,637,2814,2112,702
2022,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,صغيرة,144,219,55,164,1342,987,355
2022,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1876,299,148,151,4140,3844,296
2022,2,منطقة القصيم,أنشطة الخدمات الشخصية الأخرى,متوسطة,6,71,33,38,362,301,61
2022,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,صغيرة,161,342,105,237,1341,975,366
2022,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2579,396,186,210,5209,4863,346
2022,2,منطقة المدينة المنورة,أنشطة الخدمات الشخصية الأخرى,متوسطة,1,7,6,1,45,45,0
2022,2,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,صغيرة,62,92,36,56,555,477,78
2022,2,منطقة تبوك,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1292,197,90,107,2673,2550,123
2022,2,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,صغيرة,79,194,79,115,572,440,132
2022,2,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1772,202,107,95,3943,3789,154
2022,2,منطقة جازان,أنشطة الخدمات الشخصية الأخرى,متوسطة,2,37,36,1,201,201,0
2022,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,صغيرة,72,132,37,95,581,449,132
2022,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,1047,154,68,86,2301,2132,169
2022,2,منطقة حائل,أنشطة الخدمات الشخصية الأخرى,متوسطة,1,46,3,43,58,8,50
2022,2,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,صغيرة,133,223,109,114,1079,963,116
2022,2,منطقة عسير,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,2307,381,180,201,4765,4498,267
2022,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,صغيرة,798,1755,473,1282,6860,4812,2048
2022,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,كبيرة,2,299,203,96,254,36,218
2022,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,8256,1731,763,968,17194,15591,1603
2022,2,منطقة مكة المكرمة,أنشطة الخدمات الشخصية الأخرى,متوسطة,16,321,73,248,928,438,490
2022,2,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,صغيرة,32,36,14,22,224,189,35
2022,2,منطقة نجران,أنشطة الخدمات الشخصية الأخرى,متناهية الصغر,786,125,54,71,1798,1675,123
2022,2,المنطقة الشرقية,أنشطة التشييد المتخصصة,صغيرة,1834,4623,2521,2102,22817,22754,63
2022,2,المنطقة الشرقية,أنشطة التشييد المتخصصة,كبيرة,86,15565,12667,2898,76367,76294,73
2022,2,المنطقة الشرقية,أنشطة التشييد المتخصصة,متناهية الصغر,5985,1904,930,974,13462,13441,21
2022,2,المنطقة الشرقية,أنشطة التشييد المتخصصة,متوسطة,240,4663,2997,1666,20562,20517,45
2022,2,منطقة الباحة,أنشطة التشييد المتخصصة,صغيرة,51,94,63,31,477,477,0
2022,2,منطقة الباحة,أنشطة التشييد المتخصصة,متناهية الصغر,449,81,58,23,999,998,1
2022,2,منطقة الباحة,أنشطة التشييد المتخصصة,متوسطة,4,98,61,37,460,460,0
2022,2,منطقة الجوف,أنشطة التشييد المتخصصة,صغيرة,83,160,119,41,920,910,10
2022,2,منطقة الجوف,أنشطة التشييد المتخصصة,متناهية الصغر,691,110,73,37,1534,1527,7
2022,2,منطقة الجوف,أنشطة التشييد المتخصصة,متوسطة,3,30,20,10,236,236,0
2022,2,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,صغيرة,43,75,52,23,366,366,0
2022,2,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,متناهية الصغر,419,80,44,36,1013,1013,0
2022,2,منطقة الحدود الشمالية,أنشطة التشييد المتخصصة,متوسطة,1,5,5,0,86,86,0
2022,2,منطقة الرياض,أنشطة التشييد المتخصصة,صغيرة,3026,8102,3628,4474,38519,38215,304
2022,2,منطقة الرياض,أنشطة التشييد المتخصصة,كبيرة,153,32404,24059,8345,114796,112775,2021
2022,2,منطقة الرياض,أنشطة التشييد المتخصصة,متناهية الصغر,11315,3120,1363,1757,25528,25310,218
2022,2,منطقة الرياض,أنشطة التشييد المتخصصة,متوسطة,480,8612,4894,3718,39391,39204,187
2022,2,منطقة القصيم,أنشطة التشييد المتخصصة,صغيرة,412,554,320,234,5105,5089,16
2022,2,منطقة القصيم,أنشطة التشييد المتخصصة,كبيرة,12,814,569,245,7043,6800,243
2022,2,منطقة القصيم,أنشطة التشييد المتخصصة,متناهية الصغر,2704,433,249,184,6411,6392,19
2022,2,منطقة القصيم,أنشطة التشييد المتخصصة,متوسطة,52,368,241,127,4976,4973,3
2022,2,منطقة المدينة المنورة,أنشطة التشييد المتخصصة,صغيرة,368,702,400,302,3895,3880,15
2022,2,منطقة المدينة المنورة,أنشطة التشييد المتخصصة,كبيرة,6,913,625,288,4337,4195,142
2022,2,منطقة المدينة المنورة,أنشطة التشييد المتخصصة,متناهية الصغر,2620,553,313,240,6181,6148,33
2022,2,منطقة المدينة المنورة,أنشطة التشييد المتخصصة,متوسطة,28,487,299,188,2062,2043,19
2022,2,منطقة تبوك,أنشطة التشييد المتخصصة,صغيرة,80,167,85,82,751,751,0
2022,2,منطقة تبوك,أنشطة التشييد المتخصصة,كبيرة,1,85,77,8,571,571,0
2022,2,منطقة تبوك,أنشطة التشييد المتخصصة,متناهية الصغر,1206,223,110,113,2838,2835,3
2022,2,منطقة تبوك,أنشطة التشييد المتخصصة,متوسطة,4,46,25,21,247,247,0
2022,2,منطقة جازان,أنشطة التشييد المتخصصة,صغيرة,106,199,96,103,949,938,11
2022,2,منطقة جازان,أنشطة التشييد المتخصصة,متناهية الصغر,1898,314,190,124,4551,4533,18
2022,2,منطقة جازان,أنشطة التشييد المتخصصة,متوسطة,2,30,28,2,217,217,0
2022,2,منطقة حائل,أنشطة التشييد المتخصصة,صغيرة,128,186,83,103,1271,1269,2
2022,2,منطقة حائل,أنشطة التشييد المتخصصة,كبيرة,2,197,142,55,826,821,5
2022,2,منطقة حائل,أنشطة التشييد المتخصصة,متناهية الصغر,1154,166,89,77,2770,2760,10
2022,2,منطقة حائل,أنشطة التشييد المتخصصة,متوسطة,10,153,121,32,878,868,10
2022,2,منطقة عسير,أنشطة التشييد المتخصصة,صغيرة,338,677,413,264,3233,3209,24
2022,2,منطقة عسير,أنشطة التشييد المتخصصة,كبيرة,4,603,295,308,2865,2865,0
2022,2,منطقة عسير,أنشطة التشييد المتخصصة,متناهية الصغر,2701,484,278,206,5900,5891,9
2022,2,منطقة عسير,أنشطة التشييد المتخصصة,متوسطة,20,439,274,165,1582,1581,1
2022,2,منطقة مكة المكرمة,أنشطة التشييد المتخصصة,صغيرة,1966,4822,2446,2376,22988,22818,170
2022,2,منطقة مكة المكرمة,أنشطة التشييد المتخصصة,كبيرة,49,4998,3529,1469,25200,25067,133
2022,2,منطقة مكة المكرمة,أنشطة التشييد المتخصصة,متناهية الصغر,10010,2453,1214,1239,22157,21929,228
2022,2,منطقة مكة المكرمة,أنشطة التشييد المتخصصة,متوسطة,205,3923,2570,1353,17221,17158,63
2022,2,منطقة نجران,أنشطة التشييد المتخصصة,صغيرة,141,197,109,88,1502,1490,12
2022,2,منطقة نجران,أنشطة التشييد المتخصصة,كبيرة,5,266,168,98,1241,1241,0
2022,2,منطقة نجران,أنشطة التشييد المتخصصة,متناهية الصغر,1165,135,75,60,2589,2574,15
2022,2,منطقة نجران,أنشطة التشييد المتخصصة,متوسطة,10,179,126,53,734,734,0
2022,2,المنطقة الشرقية,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,صغيرة,10,49,24,25,86,86,0
2022,2,المنطقة الشرقية,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,33,30,9,21,44,44,0
2022,2,المنطقة الشرقية,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متوسطة,2,56,20,36,127,127,0
2022,2,منطقة الجوف,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,2,1,1,0,4,4,0
2022,2,منطقة الرياض,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,صغيرة,95,444,209,235,1047,1028,19
2022,2,منطقة الرياض,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,كبيرة,5,1046,567,479,4752,4724,28
2022,2,منطقة الرياض,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,244,153,90,63,441,427,14
2022,2,منطقة الرياض,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متوسطة,12,359,236,123,680,666,14
2022,2,منطقة القصيم,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,10,5,1,4,26,26,0
2022,2,منطقة المدينة المنورة,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,صغيرة,2,0,0,0,15,15,0
2022,2,منطقة المدينة المنورة,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,12,4,3,1,25,25,0
2022,2,منطقة تبوك,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,7,1,0,1,16,15,1
2022,2,منطقة جازان,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,3,0,0,0,6,6,0
2022,2,منطقة حائل,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,3,0,0,0,9,9,0
2022,2,منطقة عسير,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,صغيرة,2,30,28,2,12,11,1
2022,2,منطقة عسير,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,11,5,4,1,31,31,0
2022,2,منطقة مكة المكرمة,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,صغيرة,12,77,31,46,191,188,3
2022,2,منطقة مكة المكرمة,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,77,57,28,29,123,119,4
2022,2,منطقة مكة المكرمة,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متوسطة,1,17,0,17,67,67,0
2022,2,منطقة نجران,أنشطة البريد ونقل الرسائل والطرود بواسطة مندوبين,متناهية الصغر,2,0,0,0,2,2,0
2022,2,المنطقة الشرقية,أنشطة البرمجة والإذاعة,صغيرة,2,7,6,1,17,17,0
2022,2,المنطقة الشرقية,أنشطة البرمجة والإذاعة,متناهية الصغر,10,7,2,5,24,23,1
2022,2,منطقة الجوف,أنشطة البرمجة والإذاعة,متناهية الصغر,1,0,0,0,1,1,0
2022,2,منطقة الرياض,أنشطة البرمجة والإذاعة,صغيرة,13,86,49,37,64,62,2
2022,2,منطقة الرياض,أنشطة البرمجة والإذاعة,متناهية الصغر,54,38,17,21,98,98,0
2022,2,منطقة الرياض,أنشطة البرمجة والإذاعة,متوسطة,2,74,40,34,87,80,7
2022,2,منطقة القصيم,أنشطة البرمجة والإذاعة,متناهية الصغر,2,0,0,0,3,3,0
2022,2,منطقة المدينة المنورة,أنشطة البرمجة والإذاعة,متناهية الصغر,3,1,0,1,9,9,0
2022,2,منطقة تبوك,أنشطة البرمجة والإذاعة,متناهية الصغر,2,0,0,0,8,8,0
2022,2,منطقة جازان,أنشطة البرمجة والإذاعة,متناهية الصغر,1,1,0,1,4,4,0
2022,2,منطقة حائل,أنشطة البرمجة والإذاعة,صغيرة,1,2,1,1,5,5,0
2022,2,منطقة عسير,أنشطة البرمجة والإذاعة,متناهية الصغر,7,1,1,0,14,14,0
2022,2,منطقة مكة المكرمة,أنشطة البرمجة والإذاعة,صغيرة,14,71,43,28,125,120,5
2022,2,منطقة مكة المكرمة,أنشطة البرمجة والإذاعة,متناهية الصغر,20,7,5,2,43,39,4
2022,2,منطقة مكة المكرمة,أنشطة البرمجة والإذاعة,متوسطة,1,55,30,25,70,70,0
2022,2,منطقة نجران,أنشطة البرمجة والإذاعة,متناهية الصغر,2,2,1,1,3,3,0
2022,2,المنطقة الشرقية,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,107,723,390,333,962,946,16
2022,2,المنطقة الشرقية,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,كبيرة,3,952,836,116,717,710,7
2022,2,المنطقة الشرقية,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,260,217,109,108,366,359,7
2022,2,المنطقة الشرقية,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متوسطة,12,518,299,219,447,439,8
2022,2,منطقة الباحة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,2,3,1,2,2,2,0
2022,2,منطقة الجوف,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,14,5,4,1,25,25,0
2022,2,منطقة الحدود الشمالية,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,6,3,1,2,12,12,0
2022,2,منطقة الرياض,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,592,4090,2045,2045,5459,5264,195
2022,2,منطقة الرياض,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,كبيرة,25,13957,8820,5137,6912,6613,299
2022,2,منطقة الرياض,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,1300,1005,488,517,1935,1877,58
2022,2,منطقة الرياض,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متوسطة,97,4724,2696,2028,4844,4708,136
2022,2,منطقة القصيم,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,17,92,49,43,148,140,8
2022,2,منطقة القصيم,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,71,23,11,12,148,148,0
2022,2,منطقة المدينة المنورة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,7,27,11,16,46,46,0
2022,2,منطقة المدينة المنورة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,84,43,17,26,138,134,4
2022,2,منطقة المدينة المنورة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متوسطة,1,34,33,1,17,17,0
2022,2,منطقة تبوك,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,19,10,3,7,34,33,1
2022,2,منطقة جازان,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,1,3,3,0,6,6,0
2022,2,منطقة جازان,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,26,8,3,5,60,60,0
2022,2,منطقة حائل,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,3,6,2,4,35,35,0
2022,2,منطقة حائل,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,12,4,2,2,23,23,0
2022,2,منطقة عسير,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,11,26,16,10,81,80,1
2022,2,منطقة عسير,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,48,20,11,9,91,90,1
2022,2,منطقة مكة المكرمة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,صغيرة,148,647,313,334,1267,1221,46
2022,2,منطقة مكة المكرمة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,كبيرة,2,857,828,29,308,305,3
2022,2,منطقة مكة المكرمة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,502,320,149,171,826,792,34
2022,2,منطقة مكة المكرمة,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متوسطة,13,506,252,254,651,605,46
2022,2,منطقة نجران,أنشطة البرمجة الحاسوبية والخبرة الاستشارية وما يتصل بها من أنشطة,متناهية الصغر,13,2,2,0,25,25,0
2022,2,المنطقة الشرقية,أنشطة الأمن والتحقيقات,صغيرة,23,492,439,53,35,35,0
2022,2,المنطقة الشرقية,أنشطة الأمن والتحقيقات,كبيرة,6,3393,3126,267,0,0,0
2022,2,المنطقة الشرقية,أنشطة الأمن والتحقيقات,متناهية الصغر,51,62,54,8,61,61,0
2022,2,المنطقة الشرقية,أنشطة الأمن والتحقيقات,متوسطة,14,1565,1439,126,83,83,0
2022,2,منطقة الجوف,أنشطة الأمن والتحقيقات,صغيرة,2,64,47,17,2,2,0
2022,2,منطقة الجوف,أنشطة الأمن والتحقيقات,متناهية الصغر,1,3,3,0,0,0,0
2022,2,منطقة الحدود الشمالية,أنشطة الأمن والتحقيقات,صغيرة,2,24,18,6,0,0,0
2022,2,منطقة الحدود الشمالية,أنشطة الأمن والتحقيقات,كبيرة,1,0,0,0,336,336,0
2022,2,منطقة الحدود الشمالية,أنشطة الأمن والتحقيقات,متناهية الصغر,1,1,1,0,1,1,0
2022,2,منطقة الرياض,أنشطة الأمن والتحقيقات,صغيرة,47,665,587,78,210,209,1
2022,2,منطقة الرياض,أنشطة الأمن والتحقيقات,كبيرة,17,15616,13911,1705,334,332,2
2022,2,منطقة الرياض,أنشطة الأمن والتحقيقات,متناهية الصغر,118,137,98,39,116,116,0
2022,2,منطقة الرياض,أنشطة الأمن والتحقيقات,متوسطة,22,2932,2573,359,110,105,5
2022,2,منطقة القصيم,أنشطة الأمن والتحقيقات,صغيرة,6,87,81,6,14,14,0
2022,2,منطقة القصيم,أنشطة الأمن والتحقيقات,متناهية الصغر,12,6,6,0,19,19,0
