السنة,الربع,المنطقة,النشاط الاقتصادي,حجم المنشأة,عدد المنشآت,عدد العاملين السعوديين,عدد السعوديين (ذكور),عدد السعوديات (إناث),عدد العاملين الأجانب,عدد الأجانب (ذكور),عدد الأجنبيات (إناث)
2022,4,منطقة الجوف,صنع الأثاث,متناهية الصغر,124,21,15,6,270,269,1
2022,4,منطقة الحدود الشمالية,صنع الأثاث,صغيرة,5,9,6,3,41,41,0
2022,4,منطقة الحدود الشمالية,صنع الأثاث,متناهية الصغر,88,7,6,1,236,236,0
2022,4,منطقة الرياض,صنع الأثاث,صغيرة,458,1080,429,651,5942,5925,17
2022,4,منطقة الرياض,صنع الأثاث,كبيرة,10,871,387,484,3032,3025,7
2022,4,منطقة الرياض,صنع الأثاث,متناهية الصغر,1441,238,102,136,3503,3489,14
2022,4,منطقة الرياض,صنع الأثاث,متوسطة,89,1914,795,1119,6773,6741,32
2022,4,منطقة القصيم,صنع الأثاث,صغيرة,57,116,74,42,675,671,4
2022,4,منطقة القصيم,صنع الأثاث,كبيرة,1,67,22,45,358,358,0
2022,4,منطقة القصيم,صنع الأثاث,متناهية الصغر,224,39,26,13,555,554,1
2022,4,منطقة القصيم,صنع الأثاث,متوسطة,9,133,86,47,598,598,0
2022,4,منطقة المدينة المنورة,صنع الأثاث,صغيرة,41,53,30,23,434,431,3
2022,4,منطقة المدينة المنورة,صنع الأثاث,متناهية الصغر,280,50,30,20,643,641,2
2022,4,منطقة المدينة المنورة,صنع الأثاث,متوسطة,1,14,10,4,40,40,0
2022,4,منطقة تبوك,صنع الأثاث,صغيرة,22,18,5,13,181,181,0
2022,4,منطقة تبوك,صنع الأثاث,متناهية الصغر,213,23,13,10,551,551,0
2022,4,منطقة جازان,صنع الأثاث,صغيرة,28,24,13,11,208,207,1
2022,4,منطقة جازان,صنع الأثاث,متناهية الصغر,374,32,18,14,1026,1022,4
2022,4,منطقة حائل,صنع الأثاث,صغيرة,21,39,22,17,249,248,1
2022,4,منطقة حائل,صنع الأثاث,متناهية الصغر,159,19,9,10,379,379,0
2022,4,منطقة عسير,صنع الأثاث,صغيرة,75,121,73,48,750,749,1
2022,4,منطقة عسير,صنع الأثاث,متناهية الصغر,567,75,44,31,1346,1343,3
2022,4,منطقة عسير,صنع الأثاث,متوسطة,4,42,28,14,193,193,0
2022,4,منطقة مكة المكرمة,صنع الأثاث,صغيرة,132,253,132,121,1469,1463,6
2022,4,منطقة مكة المكرمة,صنع الأثاث,كبيرة,1,76,49,27,281,280,1
2022,4,منطقة مكة المكرمة,صنع الأثاث,متناهية الصغر,716,101,49,52,1694,1686,8
2022,4,منطقة مكة المكرمة,صنع الأثاث,متوسطة,30,717,293,424,2608,2597,11
2022,4,منطقة نجران,صنع الأثاث,صغيرة,15,29,11,18,185,185,0
2022,4,منطقة نجران,صنع الأثاث,متناهية الصغر,113,20,7,13,300,300,0
2022,4,منطقة نجران,صنع الأثاث,متوسطة,3,68,18,50,313,313,0
2022,4,المنطقة الشرقية,صناعة معدات النقل الأخرى,صغيرة,4,20,14,6,90,90,0
2022,4,المنطقة الشرقية,صناعة معدات النقل الأخرى,كبيرة,2,2225,2187,38,563,562,1
2022,4,المنطقة الشرقية,صناعة معدات النقل الأخرى,متناهية الصغر,13,6,4,2,27,26,1
2022,4,المنطقة الشرقية,صناعة معدات النقل الأخرى,متوسطة,3,92,81,11,297,297,0
2022,4,منطقة الباحة,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,1,1,0
2022,4,منطقة الجوف,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,1,1,0
2022,4,منطقة الحدود الشمالية,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,4,4,0
2022,4,منطقة الرياض,صناعة معدات النقل الأخرى,صغيرة,17,90,65,25,209,208,1
2022,4,منطقة الرياض,صناعة معدات النقل الأخرى,كبيرة,1,1268,1242,26,588,588,0
2022,4,منطقة الرياض,صناعة معدات النقل الأخرى,متناهية الصغر,67,16,6,10,144,143,1
2022,4,منطقة الرياض,صناعة معدات النقل الأخرى,متوسطة,5,196,126,70,430,430,0
2022,4,منطقة القصيم,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,1,1,0
2022,4,منطقة المدينة المنورة,صناعة معدات النقل الأخرى,صغيرة,2,1,1,0,15,15,0
2022,4,منطقة المدينة المنورة,صناعة معدات النقل الأخرى,متناهية الصغر,6,1,0,1,11,11,0
2022,4,منطقة تبوك,صناعة معدات النقل الأخرى,متناهية الصغر,1,1,0,1,1,1,0
2022,4,منطقة جازان,صناعة معدات النقل الأخرى,صغيرة,1,5,5,0,25,25,0
2022,4,منطقة جازان,صناعة معدات النقل الأخرى,متناهية الصغر,5,1,0,1,16,16,0
2022,4,منطقة حائل,صناعة معدات النقل الأخرى,متناهية الصغر,1,0,0,0,3,3,0
2022,4,منطقة عسير,صناعة معدات النقل الأخرى,متناهية الصغر,5,2,2,0,17,17,0
2022,4,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,صغيرة,6,70,22,48,113,112,1
2022,4,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,متناهية الصغر,29,8,5,3,59,58,1
2022,4,منطقة مكة المكرمة,صناعة معدات النقل الأخرى,متوسطة,2,7,6,1,120,120,0
2022,4,منطقة نجران,صناعة معدات النقل الأخرى,صغيرة,1,0,0,0,10,10,0
2022,4,منطقة نجران,صناعة معدات النقل الأخرى,متناهية الصغر,4,1,0,1,9,9,0
2022,4,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,27,132,83,49,404,404,0
2022,4,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,2,310,298,12,812,812,0
2022,4,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,26,6,4,2,57,57,0
2022,4,المنطقة الشرقية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,10,341,257,84,969,968,1
2022,4,منطقة الباحة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,2,0,0,0,4,4,0
2022,4,منطقة الجوف,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,2,2,0,8,8,0
2022,4,منطقة الجوف,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,9,1,1,0,18,18,0
2022,4,منطقة الحدود الشمالية,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,1,0,0,0,2,2,0
2022,4,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,35,163,91,72,604,603,1
2022,4,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,2,92,36,56,928,924,4
2022,4,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,55,23,13,10,119,119,0
2022,4,منطقة الرياض,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,15,286,131,155,899,891,8
2022,4,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,8,38,20,18,122,122,0
2022,4,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,1,101,80,21,258,258,0
2022,4,منطقة القصيم,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,12,1,1,0,28,28,0
2022,4,منطقة المدينة المنورة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,3,3,0,15,15,0
2022,4,منطقة المدينة المنورة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,13,2,1,1,37,37,0
2022,4,منطقة تبوك,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,1,1,0,5,5,0
2022,4,منطقة تبوك,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,3,1,1,0,11,11,0
2022,4,منطقة تبوك,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,1,13,5,8,42,42,0
2022,4,منطقة جازان,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,4,1,3,18,18,0
2022,4,منطقة جازان,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,13,0,0,0,37,37,0
2022,4,منطقة حائل,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,0,0,0,6,6,0
2022,4,منطقة حائل,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,5,1,1,0,11,11,0
2022,4,منطقة عسير,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,1,1,0,1,5,5,0
2022,4,منطقة عسير,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,8,0,0,0,16,16,0
2022,4,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,صغيرة,15,60,45,15,195,195,0
2022,4,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,كبيرة,1,85,65,20,213,213,0
2022,4,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,39,10,9,1,88,88,0
2022,4,منطقة مكة المكرمة,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متوسطة,9,341,221,120,783,783,0
2022,4,منطقة نجران,صناعة المركبات ذات المحركات والمركبات المقطورة ونصف المقطورة,متناهية الصغر,8,1,0,1,13,13,0
2022,4,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,72,481,362,119,1140,1139,1
2022,4,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,7,1493,1380,113,2004,2002,2
2022,4,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,66,34,23,11,125,123,2
2022,4,المنطقة الشرقية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,36,1609,1407,202,2391,2387,4
2022,4,منطقة الباحة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,1,1,0,1,5,5,0
2022,4,منطقة الباحة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,5,3,2,1,9,9,0
2022,4,منطقة الجوف,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,2,1,1,0,4,4,0
2022,4,منطقة الحدود الشمالية,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,4,0,0,0,11,11,0
2022,4,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,84,318,174,144,1351,1346,5
2022,4,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,1,111,55,56,268,267,1
2022,4,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,287,70,31,39,631,629,2
2022,4,منطقة الرياض,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,31,946,521,425,3014,3009,5
2022,4,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,4,7,5,2,29,29,0
2022,4,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,33,6,4,2,62,62,0
2022,4,منطقة القصيم,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,3,64,28,36,203,203,0
2022,4,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,6,19,13,6,82,82,0
2022,4,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,21,3,2,1,50,50,0
2022,4,منطقة المدينة المنورة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,4,60,44,16,239,239,0
2022,4,منطقة تبوك,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,5,0,0,0,12,12,0
2022,4,منطقة جازان,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,3,4,2,2,27,27,0
2022,4,منطقة جازان,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,19,1,0,1,46,46,0
2022,4,منطقة حائل,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,1,18,18,0,3,3,0
2022,4,منطقة حائل,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,14,0,0,0,31,31,0
2022,4,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,4,28,26,2,64,64,0
2022,4,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,17,3,2,1,32,32,0
2022,4,منطقة عسير,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,2,47,47,0,135,135,0
2022,4,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,38,170,84,86,609,607,2
2022,4,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,كبيرة,2,648,640,8,962,961,1
2022,4,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,89,28,19,9,175,175,0
2022,4,منطقة مكة المكرمة,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,14,357,266,91,1195,1193,2
2022,4,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,صغيرة,1,1,0,1,5,5,0
2022,4,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متناهية الصغر,10,1,1,0,26,26,0
2022,4,منطقة نجران,صناعة الآلات والمعدات غير المصنفة في موضع أخر,متوسطة,1,0,0,0,135,135,0
2022,4,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,52,313,218,95,622,621,1
2022,4,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,1,6188,6176,12,464,464,0
2022,4,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,60,28,19,9,115,113,2
2022,4,المنطقة الشرقية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,6,242,214,28,246,246,0
2022,4,منطقة الباحة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,3,3,3,0,7,7,0
2022,4,منطقة الجوف,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,6,1,1,0,11,11,0
2022,4,منطقة الحدود الشمالية,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,4,2,1,1,8,8,0
2022,4,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,60,311,168,143,681,679,2
2022,4,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,2,10679,10314,365,1068,1066,2
2022,4,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,117,87,47,40,216,215,1
2022,4,منطقة الرياض,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,6,302,254,48,243,242,1
2022,4,منطقة القصيم,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,3,12,10,2,50,50,0
2022,4,منطقة القصيم,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,12,5,4,1,35,35,0
2022,4,منطقة القصيم,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,1,61,61,0,132,132,0
2022,4,منطقة المدينة المنورة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,4,67,67,0,21,21,0
2022,4,منطقة المدينة المنورة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,19,7,2,5,33,33,0
2022,4,منطقة تبوك,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,13,3,0,3,25,25,0
2022,4,منطقة جازان,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,4,22,16,6,85,85,0
2022,4,منطقة جازان,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,18,6,4,2,41,41,0
2022,4,منطقة جازان,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,1,8,8,0,55,55,0
2022,4,منطقة حائل,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,1,1,0,1,5,5,0
2022,4,منطقة حائل,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,7,3,3,0,18,18,0
2022,4,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,5,9,7,2,40,40,0
2022,4,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,1,4575,4575,0,256,255,1
2022,4,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,20,6,2,4,41,41,0
2022,4,منطقة عسير,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,4,134,127,7,186,186,0
2022,4,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,30,177,109,68,460,459,1
2022,4,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,كبيرة,2,9440,9439,1,631,631,0
2022,4,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,67,22,15,7,124,124,0
2022,4,منطقة مكة المكرمة,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متوسطة,6,187,138,49,346,345,1
2022,4,منطقة نجران,توصيل الكهرباء والغاز والبخار وتكييف الهواء,صغيرة,1,4,3,1,7,7,0
2022,4,منطقة نجران,توصيل الكهرباء والغاز والبخار وتكييف الهواء,متناهية الصغر,8,0,0,0,15,15,0
2022,4,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,7,145,96,49,10,9,1
2022,4,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,2,583,431,152,156,146,10
2022,4,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,2,5,3,2,2,2,0
2022,4,المنطقة الشرقية,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,4,264,169,95,165,161,4
2022,4,منطقة الباحة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,1,0,0,0,6,6,0
2022,4,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,6,98,80,18,42,41,1
2022,4,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,8,3241,2007,1234,865,825,40
2022,4,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,25,24,11,13,9,9,0
2022,4,منطقة الرياض,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,7,711,536,175,259,254,5
2022,4,منطقة القصيم,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,1,1,0,0,0,0
2022,4,منطقة المدينة المنورة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,4,3,1,2,7,6,1
2022,4,منطقة تبوك,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,1,1,0,0,0,0
2022,4,منطقة جازان,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,0,0,0,2,2,0
2022,4,منطقة عسير,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,1,0,0,0,2,2,0
2022,4,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,صغيرة,10,185,109,76,52,51,1
2022,4,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,كبيرة,1,856,447,409,383,314,69
2022,4,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,10,1,1,0,17,17,0
2022,4,منطقة مكة المكرمة,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متوسطة,4,473,302,171,144,136,8
2022,4,منطقة نجران,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,متناهية الصغر,2,0,0,0,5,5,0
2022,4,المنطقة الشرقية,تعدين ركازات الفلزات,صغيرة,10,18,15,3,90,90,0
2022,4,المنطقة الشرقية,تعدين ركازات الفلزات,كبيرة,1,575,571,4,3,3,0
2022,4,المنطقة الشرقية,تعدين ركازات الفلزات,متناهية الصغر,63,18,11,7,127,127,0
2022,4,المنطقة الشرقية,تعدين ركازات الفلزات,متوسطة,1,80,67,13,55,54,1
2022,4,منطقة الباحة,تعدين ركازات الفلزات,متناهية الصغر,4,0,0,0,5,5,0
2022,4,منطقة الجوف,تعدين ركازات الفلزات,متناهية الصغر,1,0,0,0,4,4,0
2022,4,منطقة الحدود الشمالية,تعدين ركازات الفلزات,متناهية الصغر,3,0,0,0,7,7,0
2022,4,منطقة الرياض,تعدين ركازات الفلزات,صغيرة,16,58,26,32,190,187,3
2022,4,منطقة الرياض,تعدين ركازات الفلزات,متناهية الصغر,27,14,8,6,45,45,0
2022,4,منطقة الرياض,تعدين ركازات الفلزات,متوسطة,1,0,0,0,52,52,0
2022,4,منطقة القصيم,تعدين ركازات الفلزات,صغيرة,1,1,1,0,8,8,0
2022,4,منطقة القصيم,تعدين ركازات الفلزات,متناهية الصغر,13,3,2,1,29,29,0
2022,4,منطقة القصيم,تعدين ركازات الفلزات,متوسطة,1,90,90,0,14,14,0
2022,4,منطقة المدينة المنورة,تعدين ركازات الفلزات,صغيرة,1,0,0,0,7,7,0
2022,4,منطقة المدينة المنورة,تعدين ركازات الفلزات,متناهية الصغر,6,1,1,0,14,14,0
2022,4,منطقة تبوك,تعدين ركازات الفلزات,صغيرة,1,1,1,0,6,6,0
2022,4,منطقة جازان,تعدين ركازات الفلزات,متناهية الصغر,7,0,0,0,20,20,0
2022,4,منطقة حائل,تعدين ركازات الفلزات,متناهية الصغر,2,0,0,0,6,6,0
2022,4,منطقة عسير,تعدين ركازات الفلزات,صغيرة,4,5,2,3,28,28,0
2022,4,منطقة عسير,تعدين ركازات الفلزات,متناهية الصغر,37,3,2,1,65,65,0
2022,4,منطقة مكة المكرمة,تعدين ركازات الفلزات,صغيرة,6,24,7,17,68,66,2
2022,4,منطقة مكة المكرمة,تعدين ركازات الفلزات,متناهية الصغر,40,15,8,7,73,73,0
2022,4,منطقة مكة المكرمة,تعدين ركازات الفلزات,متوسطة,4,395,365,30,50,50,0
2022,4,منطقة نجران,تعدين ركازات الفلزات,صغيرة,1,0,0,0,15,15,0
2022,4,منطقة نجران,تعدين ركازات الفلزات,متناهية الصغر,4,0,0,0,5,5,0
2022,4,المنطقة الشرقية,تعدين الفحم والليغنيت,صغيرة,2,6,6,0,13,13,0
2022,4,المنطقة الشرقية,تعدين الفحم والليغنيت,متناهية الصغر,4,2,2,0,7,7,0
2022,4,منطقة الرياض,تعدين الفحم والليغنيت,صغيرة,3,5,4,1,26,26,0
2022,4,منطقة الرياض,تعدين الفحم والليغنيت,متناهية الصغر,12,3,2,1,40,40,0
2022,4,منطقة القصيم,تعدين الفحم والليغنيت,صغيرة,1,2,0,2,15,15,0
2022,4,منطقة القصيم,تعدين الفحم والليغنيت,متناهية الصغر,3,1,1,0,6,6,0
2022,4,منطقة حائل,تعدين الفحم والليغنيت,متناهية الصغر,1,0,0,0,4,4,0
2022,4,منطقة مكة المكرمة,تعدين الفحم والليغنيت,صغيرة,1,2,0,2,14,14,0
2022,4,منطقة مكة المكرمة,تعدين الفحم والليغنيت,متناهية الصغر,9,3,3,0,15,15,0
2022,4,منطقة نجران,تعدين الفحم والليغنيت,متناهية الصغر,1,0,0,0,4,4,0
2022,4,المنطقة الشرقية,تشييد المباني,صغيرة,5063,11712,6188,5524,67581,67401,180
2022,4,المنطقة الشرقية,تشييد المباني,كبيرة,132,25750,17551,8199,126767,125951,816
2022,4,المنطقة الشرقية,تشييد المباني,متناهية الصغر,12683,3267,1663,1604,29811,29714,97
2022,4,المنطقة الشرقية,تشييد المباني,متوسطة,746,11484,6899,4585,63930,63813,117
2022,4,منطقة الباحة,تشييد المباني,صغيرة,250,389,270,119,2312,2303,9
2022,4,منطقة الباحة,تشييد المباني,متناهية الصغر,1252,243,145,98,3066,3060,6
2022,4,منطقة الباحة,تشييد المباني,متوسطة,5,76,56,20,338,338,0
2022,4,منطقة الجوف,تشييد المباني,صغيرة,257,370,239,131,2727,2717,10
2022,4,منطقة الجوف,تشييد المباني,كبيرة,1,263,197,66,377,306,71
2022,4,منطقة الجوف,تشييد المباني,متناهية الصغر,1639,228,159,69,4041,4032,9
2022,4,منطقة الجوف,تشييد المباني,متوسطة,8,147,103,44,628,605,23
2022,4,منطقة الحدود الشمالية,تشييد المباني,صغيرة,188,295,169,126,1921,1915,6
2022,4,منطقة الحدود الشمالية,تشييد المباني,كبيرة,3,372,200,172,1952,1929,23
2022,4,منطقة الحدود الشمالية,تشييد المباني,متناهية الصغر,1618,153,77,76,4258,4251,7
2022,4,منطقة الحدود الشمالية,تشييد المباني,متوسطة,8,95,52,43,530,530,0
2022,4,منطقة الرياض,تشييد المباني,صغيرة,7149,15228,6643,8585,90643,89938,705
2022,4,منطقة الرياض,تشييد المباني,كبيرة,355,25991,13847,12144,218220,216242,1978
2022,4,منطقة الرياض,تشييد المباني,متناهية الصغر,24480,5712,2672,3040,54261,53843,418
2022,4,منطقة الرياض,تشييد المباني,متوسطة,1084,14424,7150,7274,100320,99628,692
2022,4,منطقة القصيم,تشييد المباني,صغيرة,1402,2174,1289,885,16200,16125,75
2022,4,منطقة القصيم,تشييد المباني,كبيرة,34,289,151,138,14014,13978,36
2022,4,منطقة القصيم,تشييد المباني,متناهية الصغر,9648,1221,681,540,23088,23042,46
2022,4,منطقة القصيم,تشييد المباني,متوسطة,160,1163,765,398,16180,16112,68
2022,4,منطقة المدينة المنورة,تشييد المباني,صغيرة,1338,2481,1398,1083,14740,14661,79
2022,4,منطقة المدينة المنورة,تشييد المباني,كبيرة,11,2343,1049,1294,17684,17170,514
2022,4,منطقة المدينة المنورة,تشييد المباني,متناهية الصغر,6086,1046,577,469,15240,15181,59
